gene	BB9	BB10	BB17	BB19	BB20	BB21	BB11	BB12	BB18
ompG.t01	50.4921	55.4263	41.5036	28.3956	34.3571	47.6317	34.2315	54.4683	56.3782
ompL.t01	48.6679	41.6579	25.9618	33.2662	30.9598	40.7930	70.1531	86.7190	48.5527
ompN.t01	56.1844	44.8509	36.4907	33.5876	30.0857	62.6788	42.4278	61.1730	50.2860
ompR.t01	207.8970	202.7670	306.8550	379.3530	333.1600	226.2850	245.7580	121.5110	178.4820
ompT.t01	1274.9600	1600.9800	2739.0900	904.9650	788.7960	445.3370	1176.5700	282.1050	625.3590
ompW.t01	60.7457	63.4515	55.4668	51.2405	67.4273	41.3511	41.3201	40.3678	44.6199
ompX.t01	623.5540	698.7200	1434.7900	1534.5700	1253.8700	851.0830	415.2050	138.3070	308.2290
omrA.r01	29.2671	50.4702	28.6229	32.2719	35.9717	55.0706	11.4301	54.4375	38.3888
omrB.r01	41.1303	43.6800	39.4936	38.7077	17.1572	47.8430	39.8660	47.9350	49.4373
opgB.t01	176.1250	201.4350	318.6190	176.3840	170.8740	130.0360	213.8310	131.6900	149.9860
opgC.t01	103.3150	114.8140	126.9350	77.0354	78.6669	56.1983	46.3258	49.0326	43.9927
opgD.t01	71.9861	84.0069	85.3945	64.2594	60.2135	65.1485	61.8533	66.1639	56.5484
opgG.t01	202.7680	239.0640	428.1180	316.4900	292.6450	180.8160	107.0130	57.6181	86.4788
opgH.t01	73.0363	80.1671	94.2008	75.5816	81.9166	57.1487	51.3337	42.7551	46.2114
oppA.t01	1493.1000	1820.4600	2765.6400	10036.0000	9977.1200	6339.9400	4124.6800	1323.4900	4459.6600
oppB.t01	102.4020	102.9030	158.2320	251.9420	251.6670	181.7860	115.6750	61.8168	138.9430
oppC.t01	179.5800	206.8670	244.6370	619.7000	669.9760	413.5620	213.8400	71.3150	273.3790
oppD.t01	257.8650	263.6510	413.2370	884.0370	914.8620	446.0680	305.2760	71.2591	268.7910
oppF.t01	126.5480	140.7760	176.1560	363.0320	357.3230	215.5020	164.3890	66.7028	147.3640
orn.t01	118.2630	125.9520	120.9320	125.4440	144.2970	122.5710	120.6650	119.3460	141.5630
osmB.t01	46.7612	69.9996	76.4023	241.8090	220.8310	151.2140	69.2766	49.9186	56.1493
osmC.t01	91.9823	89.3781	89.1246	438.5180	503.9740	322.9200	296.8650	117.7860	190.8070
osmE.t01	103.2880	96.7814	98.7145	2556.0800	2753.0900	1370.0000	742.7660	131.8010	416.1480
osmF.t01	45.4902	48.3810	30.3778	90.4423	77.5860	78.6837	65.1027	65.6316	54.6108
osmY.t01	93.1966	77.7820	75.7069	3679.3300	3600.2300	1828.0900	406.2410	152.7310	334.0310
otsA.t01	59.5572	53.5881	43.3059	412.6540	431.9410	257.3310	124.0550	73.3337	113.7930
otsB.t01	71.0442	72.7978	76.8177	1037.5700	991.9380	523.7740	254.8110	103.7030	203.7890
oxc.t01	52.0962	52.2366	45.3238	34.1008	37.9736	51.5323	49.6496	67.5946	51.6598
oxyR.t01	103.8730	86.5396	146.2060	135.5720	129.6930	80.1920	109.1130	72.0542	110.3990
oxyS.r01	25.6435	13.0246	19.6271	25.8175	25.5799	38.8116	23.6222	53.6000	19.6551
paaA.t01	51.5628	45.5230	50.6858	50.6552	48.2201	64.3928	168.6330	74.6576	71.1968
paaB.t01	43.4361	44.5232	30.6106	38.8633	67.7800	49.2794	44.5298	48.8348	49.2656
paaC.t01	46.7915	59.4562	37.0909	34.2160	36.0198	57.3068	47.3526	53.5649	53.7258
paaD.t01	48.5154	49.1952	27.8182	41.9313	34.6073	39.6205	36.8610	48.0974	44.7715
paaE.t01	46.0341	41.7370	31.4138	41.8026	50.2462	54.0838	42.1843	57.8900	47.0616
paaF.t01	46.4702	44.8652	37.7166	41.1110	48.7741	49.5799	50.4235	52.8200	56.8314
paaG.t01	49.5080	47.6660	32.3802	29.6421	31.8735	50.0152	33.7833	57.5636	59.6005
paaH.t01	52.0460	46.2017	42.3330	56.1527	31.7733	47.1079	45.2562	54.8794	49.2065
paaI.t01	41.3159	52.3292	34.0265	30.8044	37.0016	35.7342	27.9403	54.4474	46.6401
paaJ.t01	52.3724	50.8455	48.6338	64.2730	67.2240	82.9516	110.2320	68.9283	67.4523
paaK.t01	52.5013	54.8985	37.5165	48.0567	43.3631	56.9027	47.6516	66.0674	56.1493
paaX.t01	48.4898	47.4555	36.1344	47.9557	56.9562	54.3564	44.2461	61.3521	64.3673
paaY.t01	51.9832	49.6961	41.7062	41.2689	68.7378	70.2859	57.1570	56.2727	64.0203
paaZ.t01	52.5699	41.7697	43.3520	33.2312	30.6855	47.4289	38.3052	55.8334	54.1571
pabA.t01	56.7550	58.4258	46.8928	46.7989	59.2441	51.9646	92.8866	90.7639	61.3350
pabB.t01	70.5062	76.6317	73.1813	81.6874	73.8567	63.3691	52.3726	52.0825	57.8414
pabC.t01	37.3986	42.3620	28.4310	32.7922	47.9820	36.7526	30.6308	40.9066	37.5357
pagP.t01	63.0704	66.3998	29.1841	35.7336	49.8431	53.6822	50.8005	63.6610	55.8821
pal.t01	255.9760	234.9410	473.9140	394.2740	373.2850	164.9000	158.0070	60.5343	127.3630
panB.t01	226.8510	264.4640	434.5120	340.8330	333.1410	210.3070	228.5830	95.3311	241.8720
panC.t01	78.7391	82.6495	95.4479	87.4486	105.4760	73.2674	88.2480	71.3645	84.5347
panD.t01	702.5420	762.9800	1292.9300	719.0790	686.3680	398.8540	343.8630	124.3650	345.4470
panE.t01	84.8550	102.6610	114.4200	89.0224	82.5315	89.7025	86.2105	82.8654	76.1580
panF.t01	57.9007	48.0034	49.9351	60.1718	53.6547	58.8850	70.5434	60.8245	73.2412
panM.t01	87.8303	95.8866	60.9088	75.6965	62.7423	76.3230	101.9380	118.7550	87.6225
paoA.t01	51.6345	56.5814	37.2868	54.9585	53.2682	62.5425	58.1887	83.9807	89.4982
paoB.t01	51.0052	51.9486	41.9238	47.1313	54.5777	66.0726	46.9467	70.7864	84.7201
paoC.t01	60.4292	49.4181	42.5447	60.7747	54.2220	68.2661	60.4547	78.4257	73.4328
paoD.t01	54.0168	47.7568	46.8118	43.4656	46.3084	66.9166	56.2309	77.1720	72.0121
parC.t01	124.1090	132.1710	173.3050	125.3460	118.7200	94.2395	122.2620	112.2980	142.0680
parE.t01	106.5760	112.9970	126.6910	101.6620	103.9560	95.8807	103.9680	117.3340	120.9230
patA.t01	79.0514	80.4598	62.5792	97.4484	83.5979	104.8510	127.9790	108.4810	123.3780
patD.t01	50.0039	50.0692	36.8668	79.8344	70.3446	77.0859	48.1749	66.2869	62.0169
pauD.r01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
pawZ.r01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
pbpC.t01	47.7475	46.9205	37.3365	37.6288	43.0340	54.1760	46.5309	51.2735	44.3418
pbpG.t01	64.9364	62.8055	70.1920	51.2085	64.2752	68.6379	55.1618	65.8930	60.5399
pck.t01	621.1870	646.2610	1051.1100	1398.0900	1255.8400	725.0900	882.7780	300.1770	687.9650
pcm.t01	77.9478	81.9177	86.0838	75.1345	74.8884	79.3163	73.5270	86.5907	71.9824
pcnB.t01	371.2630	425.9160	752.2200	541.3130	458.3970	248.9300	192.4640	96.4084	201.0500
pdhR.t01	437.5870	455.8430	510.1120	219.6820	218.3900	115.8380	186.7070	108.5830	254.5360
pdxA.t01	522.7200	584.2970	973.3590	785.6620	655.1290	417.4870	475.8310	191.9120	458.7550
pdxB.t01	105.0610	103.0740	143.9950	79.3398	93.5763	73.8795	67.5285	57.7166	70.4761
pdxH.t01	95.0157	106.7440	148.9710	138.8310	111.0850	104.6730	68.8938	55.1535	70.9580
pdxJ.t01	126.7480	134.8540	219.4870	146.0580	137.6620	89.8497	111.8760	59.3191	82.5171
pdxK.t01	105.3690	101.7350	147.3950	112.3500	101.5540	108.0730	86.9690	68.1206	88.0239
pdxY.t01	85.9495	83.8231	128.0650	58.3917	58.4170	58.4943	65.3880	51.3583	62.0904
pepA.t01	176.7860	182.3100	230.9620	266.3810	290.0780	226.9560	221.0280	119.5430	172.8430
pepB.t01	66.2406	56.2369	73.1431	62.9706	57.5248	59.4004	60.7113	56.1791	72.7211
pepD.t01	395.3510	455.3110	745.2040	698.5810	619.9780	360.8780	328.0970	126.5820	235.1310
pepE.t01	87.4498	85.3392	76.6595	85.4640	79.5200	61.3720	106.4160	83.6246	86.9523
pepN.t01	381.0480	424.8490	715.8740	970.3600	921.4390	520.1420	334.2570	111.3990	256.5010
pepP.t01	206.8100	262.2300	338.6640	365.9830	329.5750	201.3600	211.6380	127.6500	218.3870
pepQ.t01	145.0630	129.1800	193.0170	342.7620	310.9260	176.7170	195.8970	98.1653	155.0120
pepT.t01	46.9782	51.6100	48.6812	102.3840	95.4554	89.3371	44.4722	46.1251	53.3026
perR.t01	97.2639	107.2120	135.8420	103.5210	84.7834	92.4120	87.1024	92.5373	71.0408
pfkA.t01	262.0970	270.4730	391.9650	524.2350	550.9600	394.9240	222.1300	138.6180	223.6710
pfkB.t01	68.3768	59.6189	88.9903	195.9750	241.2900	163.2770	74.3572	57.1241	85.7268
pflA.t01	70.9211	68.0582	100.7620	83.6399	78.0816	64.3109	56.4461	52.2166	58.1728
pflB.t01	1596.0800	1568.2200	2371.8400	3084.7600	3139.2400	1519.5800	1071.3900	239.8700	694.2290
pflC.t01	42.9041	32.3540	33.7725	36.1096	37.4131	34.2614	57.5970	67.2160	51.3458
pflD.t01	42.1352	29.0531	30.6122	41.3638	38.5702	39.8177	56.5736	72.5482	54.2161
pfo.t01	103.4720	106.3450	127.5480	282.8790	270.1530	172.9640	140.8900	85.8440	143.9460
pgaA.t01	79.7382	75.5361	102.0560	87.3176	84.6660	78.0188	72.9283	57.9836	61.3207
pgaB.t01	53.9714	56.0592	36.2682	38.2264	37.5415	48.0632	51.2308	49.1577	44.6413
pgaC.t01	51.9337	51.3223	38.2625	40.0628	43.3686	46.2066	48.1685	49.0500	51.5649
pgaD.t01	77.3184	69.9048	86.9155	94.8255	96.4265	71.0711	52.0337	56.8920	55.1612
pgi.t01	225.3660	234.7460	336.9320	637.7430	622.0170	330.9130	185.5230	100.8160	188.0340
pgk.t01	1097.6800	1181.0600	2052.7900	1648.0100	1638.2000	882.6430	726.5910	252.9750	630.7160
pgl.t01	96.0458	112.4150	109.8280	246.8920	213.1170	150.1410	81.3803	60.0293	71.6345
pgm.t01	111.4700	113.9790	133.1000	109.1300	98.5939	73.7598	71.4086	53.2952	68.6760
pgpA.t01	64.2754	63.7677	70.7181	84.3319	88.7779	82.2597	84.6283	82.1256	75.5054
pgpB.t01	73.9065	81.1865	95.9547	86.9119	101.8390	73.9073	57.9624	45.1192	50.5187
pgpC.t01	56.7899	56.4296	67.3267	80.9005	73.5522	79.4639	66.8194	53.3534	59.0657
pgrR.t01	72.9726	76.5700	105.9500	95.5922	104.9310	88.5908	63.1450	58.3459	63.2102
pgsA.t01	76.7357	81.6823	139.9340	81.5493	86.4893	86.5920	75.2708	73.1071	86.3937
pheA.t01	131.8860	126.1170	182.7050	149.6440	152.3830	101.7700	86.2755	51.8154	72.6273
pheL.t01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
pheM.t01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
pheP.t01	83.7660	91.9240	87.1484	82.7386	65.0062	96.9510	77.3075	76.7597	88.1231
pheS.t01	367.3060	430.2480	802.4870	362.6300	316.8720	203.5670	210.4890	90.1590	195.0030
pheT.t01	165.1160	162.7990	235.5170	168.3840	155.9040	110.4090	90.2443	53.0838	83.5217
pheU.r01	101.6650	110.2800	92.3249	63.7444	90.2447	92.6124	108.0850	144.6530	120.9050
pheV.r01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
phnC.t01	65.0521	59.6505	57.0073	53.9910	53.9398	67.1257	69.5851	94.7717	94.1961
phnD.t01	80.2546	74.0300	49.8880	56.1776	52.3953	71.7049	78.8756	112.3860	102.3100
phnF.t01	56.2536	53.0850	52.5372	42.7991	45.0554	48.7927	47.2214	87.2185	94.1806
phnG.t01	49.2738	57.2449	35.7447	49.4156	39.2097	75.6504	51.0696	80.2620	79.3471
phnH.t01	52.4116	64.0430	52.5906	45.1190	39.6816	62.5254	45.7074	84.3036	95.3985
phnI.t01	54.9303	51.0526	45.1055	38.4303	53.5015	52.5467	50.8434	89.1840	76.5094
phnJ.t01	62.2638	48.1801	56.1437	33.7663	44.9008	64.1033	62.1225	78.2591	69.1616
phnK.t01	59.3825	58.0443	56.1790	44.9000	46.8037	62.9378	72.2251	90.6281	83.4985
phnL.t01	69.5157	60.0641	44.6485	65.2518	75.6644	69.1299	68.1890	98.4381	87.3078
phnM.t01	50.3732	54.3091	55.8576	45.6938	50.8869	59.4689	46.7391	84.1576	97.8108
phnN.t01	67.5856	52.2500	53.2007	57.4811	65.5541	64.7237	48.0693	89.9788	73.3763
phnO.t01	76.4052	74.7640	83.5468	137.4840	95.4099	111.1420	90.7577	93.9605	98.4730
phnP.t01	63.9877	66.6329	44.3269	72.4122	74.8396	84.2211	79.6243	86.3394	94.1806
phoA.t01	89.2540	101.7360	110.2870	84.1171	91.4083	93.3029	101.7570	92.6672	113.3710
phoB.t01	64.8764	68.6244	57.3642	57.3795	55.0523	74.9173	74.8313	81.1324	83.2314
phoE.t01	59.5214	55.0831	47.1936	57.8995	63.7831	71.5699	78.7408	84.1863	71.2752
phoH.t01	55.6212	56.2319	43.5851	101.4870	119.0570	78.7658	71.7790	53.2855	54.4321
phoP.t01	178.5810	195.9310	281.1170	381.5900	422.1200	262.7090	215.5390	82.0260	157.2480
phoQ.t01	62.2869	57.2199	63.5429	57.1712	63.3150	45.8069	43.0865	44.6438	43.6555
phoR.t01	66.6209	68.7609	76.2140	61.8720	73.6827	75.9446	69.2039	82.9315	79.5549
phoU.t01	94.6007	90.8760	77.3189	73.8629	61.0428	68.3415	104.0260	102.3190	94.9251
php.t01	61.5308	57.2918	59.9717	47.3226	54.8192	66.1599	67.6097	100.8240	94.6977
phr.t01	51.4254	51.7449	36.5155	58.9811	54.6546	53.7492	50.8005	49.2978	46.2808
pinE.t01	40.4391	27.3633	32.0930	15.9529	16.1602	34.0960	31.4139	47.0861	28.7301
pinQ.t01	79.9981	77.3320	71.2354	68.1220	95.5187	97.2288	82.6862	93.8917	82.9978
pinR.t01	29.4675	29.4540	45.0549	87.0605	49.6935	60.1335	33.1879	28.6819	34.5253
pitA.t01	488.2010	503.4520	782.5110	468.5320	467.6740	279.4650	313.4900	193.1350	324.3090
pitB.t01	74.5261	81.5685	55.7737	42.6545	42.2068	67.3854	78.6239	111.4510	111.7060
pka.t01	75.0561	73.7888	132.5870	134.2210	118.0340	91.4936	115.6360	51.5614	74.6483
plaP.t01	99.6306	107.5840	161.6460	64.2895	65.4790	67.9240	58.0393	56.3325	61.0515
pldA.t01	469.7090	514.2910	820.1650	486.9540	409.9390	238.4640	259.5560	135.3990	212.7890
pldB.t01	407.4910	479.3880	779.9840	654.8270	574.0000	364.5430	328.6460	150.6000	316.8850
pliG.t01	91.2196	95.6917	134.2650	148.3540	126.8650	117.9690	84.8634	45.8334	43.0260
plsB.t01	250.0670	283.3780	433.3850	368.0160	348.6760	221.9180	229.0900	111.7360	176.1580
plsC.t01	128.9580	116.5770	169.9200	116.1230	118.9090	116.7930	108.9220	131.9460	127.4380
plsX.t01	264.9250	293.0280	395.1080	241.7690	266.0090	129.3920	118.2570	59.5817	106.2360
plsY.t01	112.3240	120.5510	144.1070	125.1560	122.9320	97.8353	103.8940	112.8460	120.9160
pmbA.t01	163.9770	204.2100	306.9060	358.8030	342.8840	231.3690	192.3600	117.5220	183.7670
pmrD.t01	283.1810	315.7850	568.7200	342.8680	319.4490	252.8120	434.4870	113.7470	155.8790
pmrR.t01	29.9794	15.1230	9.9953	44.5478	27.3562	19.2310	26.0776	33.0968	36.0343
pncA.t01	64.8556	64.1592	78.7479	74.4199	79.1651	58.5916	50.7886	49.6978	67.5643
pncB.t01	75.7981	84.0805	134.8990	79.4307	81.8641	75.1975	53.0935	48.9853	61.6672
pncC.t01	78.0680	81.5605	96.8218	96.2743	114.7690	104.4960	69.5141	67.7680	61.3234
pnp.t01	714.5850	899.4640	1635.5800	1872.9500	1844.9800	1099.8400	774.7150	284.3110	792.8690
pntA.t01	149.5640	158.6440	193.9990	155.3940	158.9980	114.7090	84.3676	63.7003	88.1465
pntB.t01	81.5413	77.6692	105.1770	72.1617	69.0025	60.6420	63.9066	60.4218	61.0949
pnuC.t01	62.2584	56.4127	47.7275	96.7523	86.7095	83.0138	60.5373	54.2088	53.4884
polA.p01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
polA.t01	133.5120	137.7180	210.7720	176.4650	182.4240	114.0200	131.9120	93.4583	122.7160
polB.t01	54.2560	59.2391	45.7437	170.7480	156.9440	105.0840	119.5300	84.0955	107.1490
potA.t01	189.3040	202.4310	311.8850	111.8100	114.4570	99.1487	76.3750	50.5864	69.5253
potB.t01	93.3154	98.7146	126.6790	61.3340	52.4611	57.5536	51.1226	47.2864	29.8654
potC.t01	147.5570	163.1840	223.5930	119.7750	121.0020	79.8268	101.8500	54.0390	71.0488
potD.t01	204.8740	223.9370	249.3380	156.3640	172.6700	106.7900	142.6640	62.1206	92.5379
potE.t01	45.6660	51.1214	37.7549	29.3611	33.1739	42.9201	33.4648	57.9271	40.0267
potF.t01	53.8285	66.6792	38.1491	156.9980	157.8490	113.0020	80.2059	60.6718	73.6955
potG.t01	40.5025	48.0094	35.6974	36.2393	25.1231	47.4161	42.5017	42.7859	47.1878
potH.t01	51.5512	54.4397	33.9462	38.8743	28.2042	51.0407	38.0445	53.8845	44.4763
potI.t01	49.7966	48.6882	40.4065	30.2120	31.1811	46.7818	48.9450	46.0988	45.3623
poxB.t01	71.7380	79.1779	71.0660	1632.6400	1357.7900	911.5420	320.0700	114.7410	258.6230
ppa.t01	3860.9500	4387.6900	7944.3900	6223.1700	6654.9200	3320.1200	2609.9700	646.3210	1832.2500
ppc.t01	253.5180	240.1880	343.1410	402.5180	352.7180	227.0740	292.5510	143.6070	343.5280
ppdA.t01	69.5238	51.8632	42.7824	52.4927	49.6594	65.1649	69.7617	89.9083	75.4540
ppdB.t01	66.4317	66.9357	59.6527	39.0978	54.5670	70.5818	66.1352	95.0108	75.2312
ppdC.t01	53.7510	55.9373	47.2000	43.3104	33.6525	66.9523	66.2288	92.8833	90.0858
ppdD.t01	41.9934	44.0207	59.9717	43.9417	29.5096	41.3401	32.6920	57.4476	61.5892
pphA.t01	55.3480	80.4669	99.4052	69.6696	82.1758	84.6515	65.7043	56.4622	76.0998
pphB.t01	68.3217	82.5385	47.6488	49.5823	51.1257	64.1033	73.3592	84.4597	88.2347
ppiA.t01	380.8780	380.1790	727.5100	488.9180	441.6490	354.0110	349.3270	176.2650	338.6470
ppiB.t01	2767.6400	2703.3200	4382.3000	3406.2200	3624.8800	1917.5000	2607.2500	477.8100	971.0150
ppiC.t01	217.6700	251.2310	255.1990	289.0870	207.6660	175.1250	264.2440	132.8520	162.9210
ppiD.t01	1016.5900	1417.3600	2438.4700	768.9680	812.3260	592.3390	497.7760	240.5000	420.6890
ppk.t01	160.4090	172.0010	240.4960	283.4350	296.3360	172.0460	151.1370	79.5713	129.3760
pppA.t01	96.9032	109.1330	116.1670	86.8270	80.3318	68.6618	90.9611	117.0330	111.7730
ppsA.t01	155.6620	177.1460	301.3710	567.8020	582.5090	361.8240	334.1560	128.5130	305.3600
ppsR.t01	89.4088	80.7398	99.4495	126.3920	150.7690	111.5120	64.5239	50.7387	69.3466
pptA.t01	105.6090	154.2910	183.7590	464.0400	517.8150	361.4440	360.0000	152.0980	256.9750
ppx.t01	142.9640	142.0160	184.4660	162.5040	171.4140	106.4070	98.7151	72.0511	104.5450
pqiA.t01	53.8886	57.9822	43.9027	47.4253	47.2610	46.7433	40.1725	47.4584	42.9955
pqiB.t01	54.3710	62.9045	66.1114	45.4030	55.6198	44.5090	46.5331	48.3175	45.1252
pqiC.t01	44.2515	46.4866	45.2978	39.6902	26.1921	38.4620	44.2883	44.8102	35.4593
pqqL.t01	72.4849	77.2204	97.1645	42.6001	44.2799	62.8928	58.1589	63.6572	64.5679
prc.t01	164.3020	174.5950	276.6780	203.4170	210.3640	135.5460	113.9700	73.2714	102.8140
preA.t01	60.8254	63.1734	65.7942	75.5529	84.2314	91.8607	68.3587	70.4354	62.9726
preT.t01	64.4396	72.7337	77.9777	107.9990	87.1501	91.1726	74.0113	72.7681	73.8354
prfA.t01	67.3801	81.9538	87.8810	65.4026	55.2105	47.8378	45.4320	44.7440	45.7915
prfB.t01	821.3970	963.7480	1682.7300	996.4470	973.6850	531.5880	460.4820	216.0690	470.7710
prfC.t01	242.7790	294.8750	542.6870	295.8650	284.9180	204.5020	178.2910	126.4260	201.7580
priA.t01	58.8397	49.3204	47.5356	77.3358	63.4189	64.9604	84.0114	84.2071	77.6114
priB.t01	284.6100	284.2660	531.7490	326.6840	298.1270	223.8120	221.1270	121.0790	166.0150
priC.t01	61.5538	71.4995	54.1790	55.0520	60.9520	78.6722	63.8181	69.7336	96.2280
prkB.t01	99.0307	95.9252	130.6970	162.8300	168.5850	129.4440	135.4620	96.5372	135.1290
prlC.t01	163.7940	163.7470	196.2950	303.4450	317.2050	234.5000	241.1640	164.2140	221.2460
prlF.t01	178.3070	182.4990	275.2270	286.8760	294.6730	183.3810	172.3820	126.2150	129.9000
prmA.t01	78.3553	72.8534	106.6840	82.2014	73.9735	61.7485	60.8224	72.9062	73.2330
prmB.t01	1077.1700	1321.3000	1927.7700	995.5220	1051.7800	672.1570	881.1520	284.9330	576.8670
prmC.t01	38.6752	37.6213	43.7923	24.2369	23.8278	25.3185	28.6438	37.7043	39.5340
proA.t01	124.8920	124.1900	160.6900	155.9970	125.7960	99.8355	91.5746	66.3878	90.8401
proB.t01	72.9859	64.3029	59.3198	70.3626	71.0455	58.5291	59.7527	76.4649	58.7516
proC.t01	94.7834	90.7378	105.2840	132.8190	153.0650	133.6200	105.9660	89.0921	102.2640
proK.r01	71.6745	54.8893	65.4237	43.3907	13.7035	80.9200	62.0492	72.9822	80.7262
proL.r01	23.0951	23.2582	11.6828	28.2040	41.1105	73.4274	41.3661	38.6845	29.8336
proM.r01	24.6879	29.7704	44.3946	13.0172	22.8392	17.9822	40.2775	72.5834	40.3631
proP.t01	100.3670	108.8590	95.1647	285.7600	288.1880	229.3900	183.5360	134.5810	160.4820
proQ.t01	296.5190	317.9000	558.2770	320.9640	279.5170	200.3990	164.0440	83.9098	151.9470
proS.t01	86.9346	87.8874	97.1270	96.5009	96.6778	63.4321	61.9757	49.4478	67.9967
proV.t01	365.0240	397.9530	553.8040	213.7130	195.7430	146.0790	244.7740	134.0140	271.1560
proW.t01	155.3480	140.2430	191.4030	103.3700	84.7108	66.5230	98.1451	78.1693	140.2040
proX.t01	274.0630	315.5410	496.4430	233.6740	214.4700	137.6960	309.3690	122.0910	304.2780
proY.t01	80.8694	76.7966	63.7690	77.9344	68.9879	78.3516	77.5983	81.9560	89.9874
prpB.t01	64.4186	63.1933	50.2793	49.8726	55.0678	63.8443	73.0022	84.0602	80.9862
prpC.t01	66.9296	61.2266	50.7453	55.1137	54.7125	80.8688	65.7671	84.7236	78.5363
prpD.t01	68.8389	65.1722	48.3243	49.0118	60.0739	75.7320	57.9588	84.2365	75.4747
prpE.t01	67.8859	65.1056	48.5304	52.9404	46.7846	71.9099	64.2760	78.9434	84.8582
prpR.t01	71.9475	68.2949	58.9514	76.7376	69.2586	97.0638	96.1272	87.4424	72.8860
prs.t01	456.2890	552.8300	969.2260	432.2620	350.9810	220.4260	280.5520	130.3160	206.5420
psaA.t01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
psd.t01	122.3270	130.9980	184.7430	102.9220	106.3520	103.8350	116.9510	111.2660	129.9690
psiE.t01	74.0036	61.8746	56.9075	66.2527	77.8754	65.1327	66.8935	83.1591	72.3316
psiF.t01	79.8517	91.0503	66.1370	429.8660	447.0500	259.5290	313.3490	142.5400	159.5440
pspA.t01	103.9440	105.1510	183.4110	91.8924	78.8617	68.4727	73.6721	63.7118	68.8772
pspB.t01	52.6002	80.5497	76.7638	44.5478	27.3562	49.2313	33.1558	41.7634	45.6434
pspC.t01	54.6784	60.4919	60.4715	52.9005	54.7125	66.9880	28.6388	40.3474	57.4297
pspD.t01	37.2901	36.7856	48.6257	46.6548	15.8434	49.3769	37.7571	40.8061	42.6081
pspE.t01	104.5390	106.2020	130.7950	131.5220	128.4070	86.8142	138.3710	60.4418	92.6596
pspF.t01	59.3151	57.7183	60.7076	33.1376	42.7966	53.2097	40.3677	49.5792	48.4971
pspG.t01	82.7714	75.1727	84.4046	88.6832	41.2515	51.7575	80.0265	97.3063	60.0572
psrD.r01	1761.6300	2906.9500	6060.6900	4428.4200	2977.1600	2387.6000	3626.1200	1198.5300	1356.0800
psrO.r01	70.8369	38.6994	24.8159	41.2835	28.2996	55.0404	84.3026	79.4182	49.7025
pssA.t01	224.2580	234.9270	397.5120	254.0310	245.1170	167.2930	151.8170	67.2368	119.6830
pstA.t01	70.6127	67.2132	50.2793	48.1852	39.4751	59.5708	92.5698	90.0572	85.2326
pstB.t01	129.3770	120.9650	175.7310	99.7146	109.9700	84.9742	138.8350	118.0720	134.0810
pstC.t01	88.6607	70.0681	93.5184	65.2556	58.2541	60.2170	94.9096	97.3391	111.0590
pstS.t01	108.6820	92.3481	91.0810	58.2524	58.9584	72.7120	101.9380	108.5850	85.8021
psuG.t01	59.6236	48.5959	34.6801	40.0290	42.8885	62.1782	56.8625	68.5460	59.5775
psuK.t01	50.9060	58.0990	34.1877	29.6158	44.0587	61.1227	55.6136	71.8158	50.7808
psuT.t01	45.3417	51.1352	24.1613	46.3372	48.2178	68.8073	49.6493	68.8545	59.3011
pta.t01	123.9870	118.5900	175.1340	76.1674	65.8353	58.9571	71.0816	53.0274	77.1714
pth.t01	436.4830	586.4280	974.3100	395.7900	397.1160	243.5930	159.9040	82.4139	171.6250
ptrA.t01	89.0850	94.5713	78.2808	76.9641	77.6737	95.5758	98.3277	105.7730	105.1940
ptrB.t01	54.9841	58.2535	41.9889	74.9759	77.3074	70.7096	54.4571	56.3061	66.6136
ptsG.t01	72.0977	69.4371	92.9687	288.6760	280.8390	144.9970	74.6438	54.8853	91.7819
ptsH.t01	601.3310	778.5460	1213.3800	1666.0100	1448.4700	950.3690	762.8350	208.2930	509.0890
ptsI.t01	403.1680	426.1630	696.8590	1190.5500	1151.8500	673.1520	467.5150	152.2440	320.6960
ptsN.t01	248.0280	255.9650	337.1580	449.8920	388.1820	240.6220	191.1520	117.9650	210.3830
ptsP.t01	154.3000	174.7680	241.5680	198.2050	191.3580	154.5670	129.7410	110.6020	137.7750
ptwF.r01	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
purA.t01	202.7530	193.1230	209.1390	180.5580	166.6560	135.5500	169.7070	116.2140	197.0240
purB.t01	550.1050	609.1340	998.1290	378.2180	366.0900	180.5270	352.4020	115.8450	333.4360
purC.t01	109.5890	119.8940	137.5820	111.6040	99.0145	96.1550	350.4270	198.3570	403.3040
purD.t01	57.2810	50.5333	59.9717	61.9008	56.1666	38.6409	277.0640	97.8859	320.9570
purE.t01	187.0910	206.4780	244.8260	121.1960	106.2070	83.0326	320.1630	195.1490	393.1980
